region,PreciseTimeStamp,e2EDurationInMilliseconds,num_starts_per_region
southcentralus,44151.83333,164,32
southcentralus,44151.83333,159,71
southcentralus,44151.83333,155,87
southcentralus,44151.83333,174,11
southcentralus,44151.83333,145,60
southcentralus,44151.83333,144,65
southcentralus,44151.83333,4,16
southcentralus,44151.83333,5,17
southcentralus,44151.79167,169,29
southcentralus,44151.79167,144,56
southcentralus,44151.79167,150,53
southcentralus,44151.79167,170,23
southcentralus,44151.79167,164,51
southcentralus,44151.79167,149,81
southcentralus,44151.79167,159,97
southcentralus,44151.79167,160,76
southcentralus,44151.79167,155,58
southcentralus,44151.79167,165,59
southcentralus,44151.79167,154,86
southcentralus,44151.79167,174,14
southcentralus,44151.79167,145,19
southcentralus,44151.79167,139,21
southcentralus,44151.79167,140,15
southcentralus,44151.75,140,35
southcentralus,44151.75,150,68
southcentralus,44151.75,159,59
southcentralus,44151.75,155,54
southcentralus,44151.75,174,13
southcentralus,44151.75,154,92
southcentralus,44151.75,165,34
southcentralus,44151.75,160,48
southcentralus,44151.75,149,82
southcentralus,44151.75,164,40
southcentralus,44151.75,135,14
southcentralus,44151.75,134,15
southcentralus,44151.75,144,84
southcentralus,44151.75,175,12
southcentralus,44151.75,170,21
southcentralus,44151.75,139,42
southcentralus,44151.75,169,24
southcentralus,44151.75,145,63
southcentralus,44151.70833,155,95
southcentralus,44151.70833,159,60
southcentralus,44151.70833,164,20
southcentralus,44151.70833,145,46
southcentralus,44151.70833,140,11
southcentralus,44151.70833,139,25
southcentralus,44151.70833,160,66
southcentralus,44151.70833,149,92
southcentralus,44151.70833,135,11
southcentralus,44151.70833,154,92
southcentralus,44151.70833,165,16
southcentralus,44151.70833,150,61
southcentralus,44151.70833,134,16
southcentralus,44151.70833,169,15
southcentralus,44151.70833,144,56
southcentralus,44151.66667,129,81
southcentralus,44151.66667,134,48
southcentralus,44151.66667,124,90
southcentralus,44151.66667,110,26
southcentralus,44151.66667,135,43
southcentralus,44151.66667,109,38
southcentralus,44151.66667,119,74
southcentralus,44151.66667,125,64
southcentralus,44151.66667,139,17
southcentralus,44151.66667,115,39
southcentralus,44151.66667,140,15
southcentralus,44151.66667,130,57
southcentralus,44151.66667,120,64
southcentralus,44151.66667,114,47
southcentralus,44151.66667,144,16
southcentralus,44151.625,134,25
southcentralus,44151.625,130,20
southcentralus,44151.625,140,45
southcentralus,44151.625,139,39
southcentralus,44151.625,154,64
southcentralus,44151.625,125,13
southcentralus,44151.625,155,53
southcentralus,44151.625,145,64
southcentralus,44151.625,169,16
southcentralus,44151.625,144,72
southcentralus,44151.625,149,92
southcentralus,44151.625,124,15
southcentralus,44151.625,135,12
southcentralus,44151.625,160,35
southcentralus,44151.625,165,19
southcentralus,44151.625,129,24
southcentralus,44151.625,164,31
southcentralus,44151.625,159,41
southcentralus,44151.625,150,58
southcentralus,44151.58333,114,73
southcentralus,44151.58333,115,49
southcentralus,44151.58333,109,34
southcentralus,44151.58333,110,17
southcentralus,44151.58333,130,42
southcentralus,44151.58333,104,12
southcentralus,44151.58333,155,27
southcentralus,44151.58333,139,13
southcentralus,44151.58333,150,17
southcentralus,44151.58333,144,15
southcentralus,44151.58333,135,14
southcentralus,44151.58333,159,11
southcentralus,44151.58333,154,23
southcentralus,44151.58333,149,29
southcentralus,44151.58333,145,13
southcentralus,44151.58333,125,75
southcentralus,44151.58333,119,81
southcentralus,44151.58333,129,47
southcentralus,44151.58333,105,15
southcentralus,44151.58333,124,81
southcentralus,44151.58333,120,61
southcentralus,44151.54167,139,20
southcentralus,44151.54167,120,37
southcentralus,44151.54167,130,14
southcentralus,44151.54167,115,47
southcentralus,44151.54167,145,18
southcentralus,44151.54167,164,23
southcentralus,44151.54167,155,46
southcentralus,44151.54167,149,62
southcentralus,44151.54167,159,28
southcentralus,44151.54167,124,22
southcentralus,44151.54167,110,26
southcentralus,44151.54167,160,22
southcentralus,44151.54167,165,12
southcentralus,44151.54167,125,23
southcentralus,44151.54167,154,60
southcentralus,44151.54167,140,17
southcentralus,44151.54167,144,33
southcentralus,44151.54167,114,46
southcentralus,44151.54167,150,39
southcentralus,44151.54167,129,12
southcentralus,44151.54167,109,32
southcentralus,44151.54167,119,34
southcentralus,44151.54167,104,15
southcentralus,44151.54167,134,12
southcentralus,44151.5,120,67
southcentralus,44151.5,110,36
southcentralus,44151.5,115,52
southcentralus,44151.5,130,66
southcentralus,44151.5,124,116
southcentralus,44151.5,134,44
southcentralus,44151.5,129,84
southcentralus,44151.5,135,35
southcentralus,44151.5,119,86
southcentralus,44151.5,139,12
southcentralus,44151.5,104,24
southcentralus,44151.5,125,107
southcentralus,44151.5,114,66
southcentralus,44151.5,109,32
southcentralus,44151.45833,135,28
southcentralus,44151.45833,125,29
southcentralus,44151.45833,120,64
southcentralus,44151.45833,115,88
southcentralus,44151.45833,104,30
southcentralus,44151.45833,100,13
southcentralus,44151.45833,99,21
southcentralus,44151.45833,109,64
southcentralus,44151.45833,114,99
southcentralus,44151.45833,110,58
southcentralus,44151.45833,134,23
southcentralus,44151.45833,124,57
southcentralus,44151.45833,129,51
southcentralus,44151.45833,119,76
southcentralus,44151.45833,105,30
southcentralus,44151.45833,130,38
southcentralus,44151.41667,129,39
southcentralus,44151.41667,119,97
southcentralus,44151.41667,120,92
southcentralus,44151.41667,110,47
southcentralus,44151.41667,109,37
southcentralus,44151.41667,104,20
southcentralus,44151.41667,114,97
southcentralus,44151.41667,130,32
southcentralus,44151.41667,125,53
southcentralus,44151.41667,135,16
southcentralus,44151.41667,115,69
southcentralus,44151.41667,124,82
southcentralus,44151.41667,105,14
southcentralus,44151.41667,134,13
southcentralus,44151.375,109,58
southcentralus,44151.375,105,12
southcentralus,44151.375,139,23
southcentralus,44151.375,110,42
southcentralus,44151.375,129,78
southcentralus,44151.375,124,90
southcentralus,44151.375,134,47
southcentralus,44151.375,120,56
southcentralus,44151.375,140,16
southcentralus,44151.375,130,81
southcentralus,44151.375,104,29
southcentralus,44151.375,114,62
southcentralus,44151.375,119,67
southcentralus,44151.375,125,63
southcentralus,44151.375,135,38
southcentralus,44151.375,99,11
southcentralus,44151.375,115,43
southcentralus,44151.33333,135,40
southcentralus,44151.33333,154,24
southcentralus,44151.33333,114,24
southcentralus,44151.33333,150,42
southcentralus,44151.33333,155,17
southcentralus,44151.33333,140,25
southcentralus,44151.33333,159,11
southcentralus,44151.33333,124,50
southcentralus,44151.33333,110,12
southcentralus,44151.33333,144,48
southcentralus,44151.33333,125,46
southcentralus,44151.33333,145,38
southcentralus,44151.33333,134,45
southcentralus,44151.33333,149,37
southcentralus,44151.33333,129,41
southcentralus,44151.33333,139,29
southcentralus,44151.33333,164,15
southcentralus,44151.33333,115,28
southcentralus,44151.33333,130,38
southcentralus,44151.33333,109,14
southcentralus,44151.33333,120,50
southcentralus,44151.33333,119,62
southcentralus,44151.29167,109,33
southcentralus,44151.29167,134,35
southcentralus,44151.29167,124,114
southcentralus,44151.29167,110,22
southcentralus,44151.29167,104,14
southcentralus,44151.29167,115,54
southcentralus,44151.29167,114,75
southcentralus,44151.29167,119,103
southcentralus,44151.29167,139,12
southcentralus,44151.29167,105,14
southcentralus,44151.29167,135,26
southcentralus,44151.29167,120,77
southcentralus,44151.29167,129,84
southcentralus,44151.29167,130,67
southcentralus,44151.29167,125,78
southcentralus,44151.25,124,79
southcentralus,44151.25,109,51
southcentralus,44151.25,125,52
southcentralus,44151.25,115,64
southcentralus,44151.25,139,21
southcentralus,44151.25,119,68
southcentralus,44151.25,114,79
southcentralus,44151.25,134,46
southcentralus,44151.25,130,45
southcentralus,44151.25,110,40
southcentralus,44151.25,129,66
southcentralus,44151.25,140,17
southcentralus,44151.25,105,22
southcentralus,44151.25,104,24
southcentralus,44151.25,135,43
southcentralus,44151.25,120,71
southcentralus,44151.25,99,14
southcentralus,44151.20833,105,24
southcentralus,44151.20833,110,68
southcentralus,44151.20833,114,96
southcentralus,44151.20833,109,102
southcentralus,44151.20833,134,14
southcentralus,44151.20833,99,20
southcentralus,44151.20833,135,14
southcentralus,44151.20833,130,37
southcentralus,44151.20833,104,39
southcentralus,44151.20833,120,55
southcentralus,44151.20833,100,18
southcentralus,44151.20833,119,90
southcentralus,44151.20833,129,29
southcentralus,44151.20833,124,50
southcentralus,44151.20833,115,81
southcentralus,44151.20833,125,48
southcentralus,44151.16667,135,16
southcentralus,44151.16667,114,101
southcentralus,44151.16667,100,18
southcentralus,44151.16667,109,78
southcentralus,44151.16667,104,42
southcentralus,44151.16667,115,93
southcentralus,44151.16667,110,44
southcentralus,44151.16667,105,28
southcentralus,44151.16667,119,70
southcentralus,44151.16667,130,21
southcentralus,44151.16667,125,44
southcentralus,44151.16667,99,18
southcentralus,44151.16667,129,17
southcentralus,44151.16667,120,89
southcentralus,44151.16667,124,44
southcentralus,44151.125,119,61
southcentralus,44151.125,115,49
southcentralus,44151.125,135,17
southcentralus,44151.125,134,28
southcentralus,44151.125,109,25
southcentralus,44151.125,105,11
southcentralus,44151.125,120,66
southcentralus,44151.125,110,17
southcentralus,44151.125,114,53
southcentralus,44151.125,104,17
southcentralus,44151.125,130,27
southcentralus,44151.125,139,37
southcentralus,44151.125,140,27
southcentralus,44151.125,154,14
southcentralus,44151.125,144,33
southcentralus,44151.125,150,30
southcentralus,44151.125,125,67
southcentralus,44151.125,155,15
southcentralus,44151.125,124,68
southcentralus,44151.125,145,40
southcentralus,44151.125,149,39
southcentralus,44151.125,129,42
southcentralus,44151.08333,144,29
southcentralus,44151.08333,140,38
southcentralus,44151.08333,135,67
southcentralus,44151.08333,145,24
southcentralus,44151.08333,139,59
southcentralus,44151.08333,134,86
southcentralus,44151.08333,104,12
southcentralus,44151.08333,110,13
southcentralus,44151.08333,125,84
southcentralus,44151.08333,115,29
southcentralus,44151.08333,124,83
southcentralus,44151.08333,120,51
southcentralus,44151.08333,119,79
southcentralus,44151.08333,109,20
southcentralus,44151.08333,129,82
southcentralus,44151.08333,114,48
southcentralus,44151.08333,130,79
southcentralus,44151.04167,119,111
southcentralus,44151.04167,104,61
southcentralus,44151.04167,109,109
southcentralus,44151.04167,130,16
southcentralus,44151.04167,99,29
southcentralus,44151.04167,125,32
southcentralus,44151.04167,120,72
southcentralus,44151.04167,124,53
southcentralus,44151.04167,94,12
southcentralus,44151.04167,114,125
southcentralus,44151.04167,110,73
southcentralus,44151.04167,105,39
southcentralus,44151.04167,115,94
southcentralus,44151.04167,100,17
southcentralus,44151,140,11
southcentralus,44151,114,63
southcentralus,44151,129,71
southcentralus,44151,124,94
southcentralus,44151,119,68
southcentralus,44151,115,41
southcentralus,44151,110,30
southcentralus,44151,120,70
southcentralus,44151,134,43
southcentralus,44151,130,60
southcentralus,44151,104,19
southcentralus,44151,109,28
southcentralus,44151,125,70
southcentralus,44151,135,26
southcentralus,44151,139,12
southcentralus,44150.95833,100,17
southcentralus,44150.95833,109,54
southcentralus,44150.95833,115,64
southcentralus,44150.95833,110,40
southcentralus,44150.95833,104,26
southcentralus,44150.95833,99,12
southcentralus,44150.95833,114,83
southcentralus,44150.95833,105,20
southcentralus,44150.95833,120,65
southcentralus,44150.95833,139,20
southcentralus,44150.95833,134,29
southcentralus,44150.95833,140,13
southcentralus,44150.95833,130,54
southcentralus,44150.95833,129,52
southcentralus,44150.95833,124,58
southcentralus,44150.95833,135,24
southcentralus,44150.95833,119,65
southcentralus,44150.95833,125,50
southcentralus,44150.91667,115,69
southcentralus,44150.91667,134,22
southcentralus,44150.91667,104,27
southcentralus,44150.91667,100,11
southcentralus,44150.91667,105,14
southcentralus,44150.91667,135,15
southcentralus,44150.91667,124,94
southcentralus,44150.91667,129,43
southcentralus,44150.91667,130,41
southcentralus,44150.91667,109,52
southcentralus,44150.91667,110,53
southcentralus,44150.91667,114,79
southcentralus,44150.91667,120,88
southcentralus,44150.91667,119,124
southcentralus,44150.91667,125,92
southcentralus,44150.875,135,34
southcentralus,44150.875,139,25
southcentralus,44150.875,110,19
southcentralus,44150.875,129,86
southcentralus,44150.875,140,32
southcentralus,44150.875,119,58
southcentralus,44150.875,109,26
southcentralus,44150.875,115,29
southcentralus,44150.875,114,35
southcentralus,44150.875,124,75
southcentralus,44150.875,120,57
southcentralus,44150.875,130,85
southcentralus,44150.875,125,66
southcentralus,44150.875,104,13
southcentralus,44150.875,134,67
southcentralus,44150.83333,125,52
southcentralus,44150.83333,99,15
southcentralus,44150.83333,135,12
southcentralus,44150.83333,134,13
southcentralus,44150.83333,130,39
southcentralus,44150.83333,119,84
southcentralus,44150.83333,120,73
southcentralus,44150.83333,114,104
southcentralus,44150.83333,100,14
southcentralus,44150.83333,129,25
southcentralus,44150.83333,110,54
southcentralus,44150.83333,105,23
southcentralus,44150.83333,109,56
southcentralus,44150.83333,104,41
southcentralus,44150.83333,115,73
southcentralus,44150.83333,124,59
southcentralus,44150.79167,105,19
southcentralus,44150.79167,110,41
southcentralus,44150.79167,125,54
southcentralus,44150.79167,114,103
southcentralus,44150.79167,120,83
southcentralus,44150.79167,124,54
southcentralus,44150.79167,129,26
southcentralus,44150.79167,115,74
southcentralus,44150.79167,99,16
southcentralus,44150.79167,130,17
southcentralus,44150.79167,104,31
southcentralus,44150.79167,119,106
southcentralus,44150.79167,109,64
southcentralus,44150.75,104,24
southcentralus,44150.75,134,19
southcentralus,44150.75,115,71
southcentralus,44150.75,130,28
southcentralus,44150.75,105,13
southcentralus,44150.75,125,74
southcentralus,44150.75,119,110
southcentralus,44150.75,129,50
southcentralus,44150.75,124,91
southcentralus,44150.75,120,92
southcentralus,44150.75,109,41
southcentralus,44150.75,135,15
southcentralus,44150.75,110,29
southcentralus,44150.75,114,81
southcentralus,44150.70833,115,52
southcentralus,44150.70833,135,23
southcentralus,44150.70833,109,34
southcentralus,44150.70833,119,100
southcentralus,44150.70833,110,25
southcentralus,44150.70833,130,54
southcentralus,44150.70833,144,28
southcentralus,44150.70833,154,13
southcentralus,44150.70833,124,115
southcentralus,44150.70833,129,72
southcentralus,44150.70833,150,17
southcentralus,44150.70833,134,34
southcentralus,44150.70833,120,90
southcentralus,44150.70833,149,13
southcentralus,44150.70833,114,62
southcentralus,44150.70833,145,17
southcentralus,44150.70833,139,13
southcentralus,44150.70833,105,13
southcentralus,44150.70833,104,16
southcentralus,44150.70833,140,18
southcentralus,44150.70833,125,93
southcentralus,44150.66667,134,16
southcentralus,44150.66667,104,25
southcentralus,44150.66667,110,30
southcentralus,44150.66667,119,98
southcentralus,44150.66667,135,18
southcentralus,44150.66667,109,53
southcentralus,44150.66667,130,36
southcentralus,44150.66667,120,77
southcentralus,44150.66667,105,26
southcentralus,44150.66667,124,89
southcentralus,44150.66667,114,89
southcentralus,44150.66667,129,61
southcentralus,44150.66667,115,65
southcentralus,44150.66667,125,99
southcentralus,44150.625,110,33
southcentralus,44150.625,99,11
southcentralus,44150.625,135,27
southcentralus,44150.625,119,108
southcentralus,44150.625,130,36
southcentralus,44150.625,105,14
southcentralus,44150.625,115,64
southcentralus,44150.625,125,69
southcentralus,44150.625,109,47
southcentralus,44150.625,120,97
southcentralus,44150.625,139,11
southcentralus,44150.625,114,88
southcentralus,44150.625,129,50
southcentralus,44150.625,124,88
southcentralus,44150.625,134,21
southcentralus,44150.58333,154,34
southcentralus,44150.58333,104,12
southcentralus,44150.58333,114,57
southcentralus,44150.58333,105,11
southcentralus,44150.58333,149,32
southcentralus,44150.58333,134,19
southcentralus,44150.58333,144,14
southcentralus,44150.58333,120,67
southcentralus,44150.58333,109,33
southcentralus,44150.58333,160,21
southcentralus,44150.58333,155,35
southcentralus,44150.58333,115,39
southcentralus,44150.58333,119,95
southcentralus,44150.58333,159,33
southcentralus,44150.58333,150,15
southcentralus,44150.58333,130,42
southcentralus,44150.58333,164,22
southcentralus,44150.58333,135,20
southcentralus,44150.58333,125,69
southcentralus,44150.58333,129,44
southcentralus,44150.58333,110,15
southcentralus,44150.58333,124,85
southcentralus,44150.54167,119,74
southcentralus,44150.54167,124,68
southcentralus,44150.54167,135,15
southcentralus,44150.54167,104,30
southcentralus,44150.54167,125,58
southcentralus,44150.54167,109,54
southcentralus,44150.54167,115,67
southcentralus,44150.54167,129,56
southcentralus,44150.54167,120,71
southcentralus,44150.54167,110,68
southcentralus,44150.54167,130,40
southcentralus,44150.54167,134,18
southcentralus,44150.54167,114,73
southcentralus,44150.54167,105,20
southcentralus,44150.5,130,23
southcentralus,44150.5,125,54
southcentralus,44150.5,124,64
southcentralus,44150.5,149,18
southcentralus,44150.5,114,63
southcentralus,44150.5,115,53
southcentralus,44150.5,119,70
southcentralus,44150.5,135,13
southcentralus,44150.5,154,13
southcentralus,44150.5,110,34
southcentralus,44150.5,109,56
southcentralus,44150.5,104,23
southcentralus,44150.5,144,11
southcentralus,44150.5,105,24
southcentralus,44150.5,120,71
southcentralus,44150.5,155,14
southcentralus,44150.5,129,32
southcentralus,44150.45833,120,50
southcentralus,44150.45833,125,69
southcentralus,44150.45833,124,112
southcentralus,44150.45833,119,73
southcentralus,44150.45833,114,56
southcentralus,44150.45833,135,33
southcentralus,44150.45833,110,23
southcentralus,44150.45833,139,13
southcentralus,44150.45833,109,41
southcentralus,44150.45833,130,53
southcentralus,44150.45833,129,79
southcentralus,44150.45833,115,47
southcentralus,44150.45833,134,43
southcentralus,44150.41667,120,53
southcentralus,44150.41667,129,52
southcentralus,44150.41667,110,38
southcentralus,44150.41667,139,16
southcentralus,44150.41667,135,37
southcentralus,44150.41667,115,70
southcentralus,44150.41667,134,47
southcentralus,44150.41667,114,70
southcentralus,44150.41667,124,56
southcentralus,44150.41667,109,34
southcentralus,44150.41667,104,15
southcentralus,44150.41667,125,45
southcentralus,44150.41667,119,62
southcentralus,44150.41667,105,22
southcentralus,44150.41667,130,43
southcentralus,44150.375,104,17
southcentralus,44150.375,129,29
southcentralus,44150.375,99,12
southcentralus,44150.375,130,48
southcentralus,44150.375,134,13
southcentralus,44150.375,110,50
southcentralus,44150.375,109,54
southcentralus,44150.375,120,78
southcentralus,44150.375,100,18
southcentralus,44150.375,114,82
southcentralus,44150.375,115,78
southcentralus,44150.375,124,66
southcentralus,44150.375,119,103
southcentralus,44150.375,105,26
southcentralus,44150.375,125,76
southcentralus,44150.375,135,12
southcentralus,44150.33333,119,82
southcentralus,44150.33333,130,81
southcentralus,44150.33333,104,15
southcentralus,44150.33333,139,11
southcentralus,44150.33333,114,56
southcentralus,44150.33333,134,48
southcentralus,44150.33333,109,34
southcentralus,44150.33333,110,29
southcentralus,44150.33333,124,112
southcentralus,44150.33333,120,68
southcentralus,44150.33333,115,32
southcentralus,44150.33333,125,81
southcentralus,44150.33333,135,27
southcentralus,44150.33333,129,88
southcentralus,44150.29167,110,53
southcentralus,44150.29167,99,13
southcentralus,44150.29167,100,14
southcentralus,44150.29167,135,23
southcentralus,44150.29167,129,50
southcentralus,44150.29167,114,88
southcentralus,44150.29167,120,45
southcentralus,44150.29167,125,64
southcentralus,44150.29167,130,52
southcentralus,44150.29167,140,11
southcentralus,44150.29167,105,26
southcentralus,44150.29167,115,72
southcentralus,44150.29167,109,65
southcentralus,44150.29167,119,74
southcentralus,44150.29167,134,26
southcentralus,44150.29167,104,19
southcentralus,44150.29167,124,53
southcentralus,44150.25,119,54
southcentralus,44150.25,145,49
southcentralus,44150.25,130,35
southcentralus,44150.25,140,36
southcentralus,44150.25,120,56
southcentralus,44150.25,139,27
southcentralus,44150.25,144,64
southcentralus,44150.25,135,23
southcentralus,44150.25,150,50
southcentralus,44150.25,134,21
southcentralus,44150.25,159,12
southcentralus,44150.25,154,41
southcentralus,44150.25,155,32
southcentralus,44150.25,129,31
southcentralus,44150.25,114,27
southcentralus,44150.25,115,23
southcentralus,44150.25,124,58
southcentralus,44150.25,149,54
southcentralus,44150.25,160,14
southcentralus,44150.25,125,57
southcentralus,44150.20833,130,82
southcentralus,44150.20833,145,13
southcentralus,44150.20833,115,40
southcentralus,44150.20833,114,43
southcentralus,44150.20833,149,11
southcentralus,44150.20833,135,47
southcentralus,44150.20833,139,24
southcentralus,44150.20833,129,102
southcentralus,44150.20833,134,46
southcentralus,44150.20833,110,13
southcentralus,44150.20833,140,20
southcentralus,44150.20833,125,94
southcentralus,44150.20833,119,86
southcentralus,44150.20833,120,64
southcentralus,44150.20833,109,22
southcentralus,44150.20833,124,113
southcentralus,44150.16667,154,12
southcentralus,44150.16667,120,58
southcentralus,44150.16667,114,88
southcentralus,44150.16667,110,43
southcentralus,44150.16667,104,26
southcentralus,44150.16667,125,42
southcentralus,44150.16667,134,17
southcentralus,44150.16667,129,23
southcentralus,44150.16667,99,15
southcentralus,44150.16667,105,25
southcentralus,44150.16667,130,20
southcentralus,44150.16667,149,16
southcentralus,44150.16667,115,59
southcentralus,44150.16667,119,76
southcentralus,44150.16667,109,61
southcentralus,44150.16667,100,16
southcentralus,44150.16667,124,58
southcentralus,44150.125,129,58
southcentralus,44150.125,150,63
southcentralus,44150.125,180,11
southcentralus,44150.125,125,29
southcentralus,44150.125,120,20
southcentralus,44150.125,139,44
southcentralus,44150.125,134,42
southcentralus,44150.125,135,46
southcentralus,44150.125,130,41
southcentralus,44150.125,140,32
southcentralus,44150.125,149,67
southcentralus,44150.125,185,15
southcentralus,44150.125,164,12
southcentralus,44150.125,160,30
southcentralus,44150.125,154,52
southcentralus,44150.125,165,24
southcentralus,44150.125,169,17
southcentralus,44150.125,170,12
southcentralus,44150.125,155,63
southcentralus,44150.125,145,51
southcentralus,44150.125,184,16
southcentralus,44150.125,144,42
southcentralus,44150.125,159,27
southcentralus,44150.125,119,13
southcentralus,44150.125,124,31
southcentralus,44150.08333,115,93
southcentralus,44150.08333,114,129
southcentralus,44150.08333,134,18
southcentralus,44150.08333,124,70
southcentralus,44150.08333,109,74
southcentralus,44150.08333,129,45
southcentralus,44150.08333,110,69
southcentralus,44150.08333,104,45
southcentralus,44150.08333,99,11
southcentralus,44150.08333,119,94
southcentralus,44150.08333,135,20
southcentralus,44150.08333,130,36
southcentralus,44150.08333,120,85
southcentralus,44150.08333,105,32
southcentralus,44150.08333,125,48
southcentralus,44150.08333,100,16
southcentralus,44150.04167,109,18
southcentralus,44150.04167,110,21
southcentralus,44150.04167,134,43
southcentralus,44150.04167,125,86
southcentralus,44150.04167,119,83
southcentralus,44150.04167,135,25
southcentralus,44150.04167,129,77
southcentralus,44150.04167,130,62
southcentralus,44150.04167,105,13
southcentralus,44150.04167,115,48
southcentralus,44150.04167,124,84
southcentralus,44150.04167,120,75
southcentralus,44150.04167,114,53
southcentralus,44150.04167,140,13
southcentralus,44150,104,24
southcentralus,44150,134,36
southcentralus,44150,124,50
southcentralus,44150,120,59
southcentralus,44150,110,51
southcentralus,44150,100,14
southcentralus,44150,105,12
southcentralus,44150,135,36
southcentralus,44150,140,16
southcentralus,44150,125,46
southcentralus,44150,115,82
southcentralus,44150,130,43
southcentralus,44150,119,62
southcentralus,44150,114,93
southcentralus,44150,129,50
southcentralus,44150,109,51
southcentralus,44150,139,18
southcentralus,44149.95833,110,41
southcentralus,44149.95833,0,47
southcentralus,44149.95833,130,43
southcentralus,44149.95833,114,80
southcentralus,44149.95833,105,22
southcentralus,44149.95833,109,46
southcentralus,44149.95833,129,32
southcentralus,44149.95833,120,86
southcentralus,44149.95833,124,70
southcentralus,44149.95833,99,11
southcentralus,44149.95833,104,17
southcentralus,44149.95833,119,85
southcentralus,44149.95833,125,54
southcentralus,44149.95833,134,15
southcentralus,44149.95833,115,56
southcentralus,44149.95833,5,14
southcentralus,44149.91667,105,13
southcentralus,44149.91667,130,66
southcentralus,44149.91667,4,11
southcentralus,44149.91667,110,22
southcentralus,44149.91667,120,62
southcentralus,44149.91667,114,58
southcentralus,44149.91667,140,19
southcentralus,44149.91667,145,14
southcentralus,44149.91667,135,45
southcentralus,44149.91667,125,78
southcentralus,44149.91667,129,66
southcentralus,44149.91667,119,89
southcentralus,44149.91667,124,114
southcentralus,44149.91667,115,43
southcentralus,44149.91667,139,21
southcentralus,44149.91667,134,39
southcentralus,44149.91667,109,35
southcentralus,44149.875,119,56
southcentralus,44149.875,104,14
southcentralus,44149.875,0,40
southcentralus,44149.875,124,62
southcentralus,44149.875,105,18
southcentralus,44149.875,120,53
southcentralus,44149.875,134,34
southcentralus,44149.875,114,63
southcentralus,44149.875,129,49
southcentralus,44149.875,115,63
southcentralus,44149.875,139,14
southcentralus,44149.875,125,59
southcentralus,44149.875,110,31
southcentralus,44149.875,109,36
southcentralus,44149.875,130,43
southcentralus,44149.875,135,24
southcentralus,44149.875,140,11
southcentralus,44149.83333,114,90
southcentralus,44149.83333,124,44
southcentralus,44149.83333,109,48
southcentralus,44149.83333,125,48
southcentralus,44149.83333,105,31
southcentralus,44149.83333,110,36
southcentralus,44149.83333,120,58
southcentralus,44149.83333,100,13
southcentralus,44149.83333,119,100
southcentralus,44149.83333,104,22
southcentralus,44149.83333,129,17
southcentralus,44149.83333,115,65
southcentralus,44149.83333,145,13
southcentralus,44149.83333,130,23
southcentralus,44149.79167,160,73
southcentralus,44149.79167,155,84
southcentralus,44149.79167,169,20
southcentralus,44149.79167,0,77
southcentralus,44149.79167,145,34
southcentralus,44149.79167,5,19
southcentralus,44149.79167,135,11
southcentralus,44149.79167,164,38
southcentralus,44149.79167,150,61
southcentralus,44149.79167,139,19
southcentralus,44149.79167,170,17
southcentralus,44149.79167,159,75
southcentralus,44149.79167,4,13
southcentralus,44149.79167,154,110
southcentralus,44149.79167,149,89
southcentralus,44149.79167,140,17
southcentralus,44149.79167,144,38
southcentralus,44149.79167,165,30
southcentralus,44149.75,115,44
southcentralus,44149.75,134,33
southcentralus,44149.75,124,97
southcentralus,44149.75,129,77
southcentralus,44149.75,125,66
southcentralus,44149.75,135,28
southcentralus,44149.75,114,59
southcentralus,44149.75,120,68
southcentralus,44149.75,130,75
southcentralus,44149.75,119,91
southcentralus,44149.75,109,42
southcentralus,44149.75,110,32
southcentralus,44149.75,105,13
southcentralus,44149.75,104,16
southcentralus,44149.70833,135,34
southcentralus,44149.70833,109,39
southcentralus,44149.70833,124,65
southcentralus,44149.70833,139,11
southcentralus,44149.70833,105,12
southcentralus,44149.70833,115,69
southcentralus,44149.70833,134,36
southcentralus,44149.70833,110,47
southcentralus,44149.70833,104,31
southcentralus,44149.70833,129,48
southcentralus,44149.70833,119,76
southcentralus,44149.70833,120,86
southcentralus,44149.70833,114,78
southcentralus,44149.70833,125,54
southcentralus,44149.70833,130,62
southcentralus,44149.66667,125,82
southcentralus,44149.66667,104,27
southcentralus,44149.66667,119,93
southcentralus,44149.66667,115,99
southcentralus,44149.66667,105,23
southcentralus,44149.66667,124,87
southcentralus,44149.66667,135,14
southcentralus,44149.66667,129,38
southcentralus,44149.66667,109,52
southcentralus,44149.66667,114,100
southcentralus,44149.66667,110,46
southcentralus,44149.66667,130,39
southcentralus,44149.66667,120,88
southcentralus,44149.625,130,73
southcentralus,44149.625,114,65
southcentralus,44149.625,115,54
southcentralus,44149.625,105,11
southcentralus,44149.625,104,21
southcentralus,44149.625,110,20
southcentralus,44149.625,135,32
southcentralus,44149.625,119,104
southcentralus,44149.625,120,72
southcentralus,44149.625,109,39
southcentralus,44149.625,124,77
southcentralus,44149.625,125,85
southcentralus,44149.625,134,37
southcentralus,44149.625,129,70
southcentralus,44149.58333,114,54
southcentralus,44149.58333,109,52
southcentralus,44149.58333,104,19
southcentralus,44149.58333,120,33
southcentralus,44149.58333,140,24
southcentralus,44149.58333,124,44
southcentralus,44149.58333,134,41
southcentralus,44149.58333,154,23
southcentralus,44149.58333,129,40
southcentralus,44149.58333,160,15
southcentralus,44149.58333,155,29
southcentralus,44149.58333,110,33
southcentralus,44149.58333,130,59
southcentralus,44149.58333,125,42
